Fetching data for NSE:DIXON-EQ from Mar 2025 to Dec 2025...
Total Fetched Candles: 25646

Running Backtest with Risk:Reward 1:8...

--- TRADES ---
ID    | Time                 | Action          | Price      | PnL        | Notes
319   | 2025-10-23 09:57:00  | ENTER LONG      | 15887.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 75.00)
319   | 2025-10-23 10:06:00  | EXIT (SL)       | 15812.00   | -75.00     | SL Hit (Low 15810 <= SL 15812.00)
320   | 2025-10-23 10:30:00  | ENTER LONG      | 15839.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 10.00)
320   | 2025-10-23 10:33:00  | EXIT (SL)       | 15829.00   | -10.00     | SL Hit (Low 15811 <= SL 15829.00)
321   | 2025-10-23 12:33:00  | ENTER LONG      | 15758.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 37.00)
321   | 2025-10-23 12:51:00  | EXIT (SL)       | 15721.00   | -37.00     | SL Hit (Low 15694 <= SL 15721.00)
322   | 2025-10-24 09:15:00  | ENTER LONG      | 15648.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 64.00)
322   | 2025-10-24 09:18:00  | EXIT (SL)       | 15584.00   | -64.00     | SL Hit (Low 15509 <= SL 15584.00)
323   | 2025-10-24 09:24:00  | ENTER LONG      | 15609.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 57.00)
323   | 2025-10-24 12:27:00  | EXIT (SL)       | 15552.00   | -57.00     | SL Hit (Low 15535 <= SL 15552.00)
324   | 2025-10-27 09:15:00  | ENTER LONG      | 15478.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 122.00)
324   | 2025-10-27 15:00:00  | EXIT (Square Off) | 15508.00   | 30.00      | Auto Square Off at 15:00
325   | 2025-10-28 09:15:00  | ENTER SHORT     | 15439.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 102.00)
325   | 2025-10-28 15:00:00  | EXIT (Square Off) | 15360.00   | 79.00      | Auto Square Off at 15:00
326   | 2025-10-29 09:15:00  | ENTER LONG      | 15420.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 79.00)
326   | 2025-10-29 09:21:00  | EXIT (SL)       | 15341.00   | -79.00     | SL Hit (Low 15304 <= SL 15341.00)
327   | 2025-10-29 09:24:00  | ENTER LONG      | 15400.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 45.00)
327   | 2025-10-29 09:57:00  | EXIT (SL)       | 15355.00   | -45.00     | SL Hit (Low 15355 <= SL 15355.00)
328   | 2025-10-29 10:21:00  | ENTER LONG      | 15408.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 25.00)
328   | 2025-10-29 15:00:00  | EXIT (Square Off) | 15473.00   | 65.00      | Auto Square Off at 15:00
329   | 2025-10-30 09:15:00  | ENTER SHORT     | 15507.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 109.00)
329   | 2025-10-30 11:21:00  | EXIT (SL)       | 15616.00   | -109.00    | SL Hit (High 15651 >= SL 15616.00)
330   | 2025-10-31 09:24:00  | ENTER SHORT     | 15686.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 18.00)
330   | 2025-10-31 09:36:00  | EXIT (SL)       | 15704.00   | -18.00     | SL Hit (High 15714 >= SL 15704.00)
331   | 2025-10-31 09:51:00  | ENTER SHORT     | 15670.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 31.00)
331   | 2025-10-31 10:00:00  | EXIT (SL)       | 15701.00   | -31.00     | SL Hit (High 15716 >= SL 15701.00)
332   | 2025-10-31 10:06:00  | ENTER SHORT     | 15678.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 32.00)
332   | 2025-10-31 15:00:00  | EXIT (Square Off) | 15513.00   | 165.00     | Auto Square Off at 15:00
333   | 2025-11-03 10:27:00  | ENTER LONG      | 15386.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 37.00)
333   | 2025-11-03 15:00:00  | EXIT (Square Off) | 15474.00   | 88.00      | Auto Square Off at 15:00
334   | 2025-11-04 09:15:00  | ENTER SHORT     | 15485.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 47.00)
334   | 2025-11-04 15:00:00  | EXIT (Square Off) | 15263.00   | 222.00     | Auto Square Off at 15:00
335   | 2025-11-06 09:18:00  | ENTER LONG      | 15296.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 53.00)
335   | 2025-11-06 10:09:00  | EXIT (SL)       | 15243.00   | -53.00     | SL Hit (Low 15155 <= SL 15243.00)
336   | 2025-11-07 09:36:00  | ENTER LONG      | 14820.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 52.00)
336   | 2025-11-07 11:39:00  | EXIT (SL)       | 14768.00   | -52.00     | SL Hit (Low 14755 <= SL 14768.00)
337   | 2025-11-07 12:18:00  | ENTER LONG      | 14825.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 27.00)
337   | 2025-11-07 13:24:00  | EXIT (Target)   | 15041.00   | 216.00     | Target Hit (High 15050 >= Tgt 15041.00)
338   | 2025-11-10 09:30:00  | ENTER LONG      | 14812.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 22.00)
338   | 2025-11-10 09:33:00  | EXIT (SL)       | 14790.00   | -22.00     | SL Hit (Low 14790 <= SL 14790.00)
339   | 2025-11-10 09:42:00  | ENTER SHORT     | 14765.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 54.00)
339   | 2025-11-10 10:27:00  | EXIT (SL)       | 14819.00   | -54.00     | SL Hit (High 14819 >= SL 14819.00)
340   | 2025-11-10 10:45:00  | ENTER SHORT     | 14786.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 14.00)
340   | 2025-11-10 10:51:00  | EXIT (SL)       | 14800.00   | -14.00     | SL Hit (High 14822 >= SL 14800.00)
341   | 2025-11-10 10:54:00  | ENTER SHORT     | 14788.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 23.00)
341   | 2025-11-10 10:57:00  | EXIT (SL)       | 14811.00   | -23.00     | SL Hit (High 14818 >= SL 14811.00)
342   | 2025-11-11 09:15:00  | ENTER SHORT     | 14895.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 60.00)
342   | 2025-11-11 09:39:00  | EXIT (SL)       | 14955.00   | -60.00     | SL Hit (High 14955 >= SL 14955.00)
343   | 2025-11-11 09:54:00  | ENTER SHORT     | 14894.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 13.00)
343   | 2025-11-11 10:06:00  | EXIT (SL)       | 14907.00   | -13.00     | SL Hit (High 14923 >= SL 14907.00)
344   | 2025-11-11 10:18:00  | ENTER SHORT     | 14878.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 23.00)
344   | 2025-11-11 12:30:00  | EXIT (SL)       | 14901.00   | -23.00     | SL Hit (High 14924 >= SL 14901.00)
345   | 2025-11-12 09:18:00  | ENTER SHORT     | 15129.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 81.00)
345   | 2025-11-12 11:54:00  | EXIT (SL)       | 15210.00   | -81.00     | SL Hit (High 15219 >= SL 15210.00)
346   | 2025-11-13 09:15:00  | ENTER SHORT     | 15290.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 93.00)
346   | 2025-11-13 09:18:00  | EXIT (SL)       | 15383.00   | -93.00     | SL Hit (High 15395 >= SL 15383.00)
347   | 2025-11-13 09:21:00  | ENTER SHORT     | 15317.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 39.00)
347   | 2025-11-13 09:24:00  | EXIT (SL)       | 15356.00   | -39.00     | SL Hit (High 15367 >= SL 15356.00)
348   | 2025-11-13 09:33:00  | ENTER SHORT     | 15337.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 38.00)
348   | 2025-11-13 09:39:00  | EXIT (SL)       | 15375.00   | -38.00     | SL Hit (High 15379 >= SL 15375.00)
349   | 2025-11-13 14:03:00  | ENTER SHORT     | 15425.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 44.00)
349   | 2025-11-13 15:00:00  | EXIT (Square Off) | 15328.00   | 97.00      | Auto Square Off at 15:00
350   | 2025-11-14 09:15:00  | ENTER LONG      | 15298.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 66.00)
350   | 2025-11-14 15:00:00  | EXIT (Square Off) | 15384.00   | 86.00      | Auto Square Off at 15:00
351   | 2025-11-17 09:15:00  | ENTER SHORT     | 15392.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 128.00)
351   | 2025-11-17 09:48:00  | EXIT (SL)       | 15520.00   | -128.00    | SL Hit (High 15520 >= SL 15520.00)
352   | 2025-11-18 09:15:00  | ENTER SHORT     | 15649.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 71.00)
352   | 2025-11-18 12:30:00  | EXIT (SL)       | 15720.00   | -71.00     | SL Hit (High 15746 >= SL 15720.00)
353   | 2025-11-19 09:15:00  | ENTER SHORT     | 15655.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 120.00)
353   | 2025-11-19 15:00:00  | EXIT (Square Off) | 15617.00   | 38.00      | Auto Square Off at 15:00
354   | 2025-11-20 09:21:00  | ENTER LONG      | 15521.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 47.00)
354   | 2025-11-20 09:27:00  | EXIT (SL)       | 15474.00   | -47.00     | SL Hit (Low 15441 <= SL 15474.00)
355   | 2025-11-20 10:39:00  | ENTER LONG      | 15445.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 43.00)
355   | 2025-11-20 11:09:00  | EXIT (SL)       | 15402.00   | -43.00     | SL Hit (Low 15401 <= SL 15402.00)
356   | 2025-11-20 12:18:00  | ENTER LONG      | 15427.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 18.00)
356   | 2025-11-20 12:21:00  | EXIT (SL)       | 15409.00   | -18.00     | SL Hit (Low 15392 <= SL 15409.00)
357   | 2025-11-20 12:45:00  | ENTER LONG      | 15433.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 39.00)
357   | 2025-11-20 13:21:00  | EXIT (SL)       | 15394.00   | -39.00     | SL Hit (Low 15389 <= SL 15394.00)
358   | 2025-11-20 13:36:00  | ENTER LONG      | 15434.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 18.00)
358   | 2025-11-20 13:57:00  | EXIT (SL)       | 15416.00   | -18.00     | SL Hit (Low 15411 <= SL 15416.00)
359   | 2025-11-20 14:03:00  | ENTER LONG      | 15426.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 10.00)
359   | 2025-11-20 14:06:00  | EXIT (SL)       | 15416.00   | -10.00     | SL Hit (Low 15396 <= SL 15416.00)
360   | 2025-11-21 09:18:00  | ENTER LONG      | 15245.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 80.00)
360   | 2025-11-21 09:51:00  | EXIT (SL)       | 15165.00   | -80.00     | SL Hit (Low 15140 <= SL 15165.00)
361   | 2025-11-21 12:24:00  | ENTER LONG      | 15100.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 10.00)
361   | 2025-11-21 12:33:00  | EXIT (SL)       | 15090.00   | -10.00     | SL Hit (Low 15080 <= SL 15090.00)
362   | 2025-11-21 12:36:00  | ENTER SHORT     | 15085.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 13.00)
362   | 2025-11-21 14:51:00  | EXIT (Target)   | 14981.00   | 104.00     | Target Hit (Low 14980 <= Tgt 14981.00)
363   | 2025-11-24 09:18:00  | ENTER LONG      | 14927.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 77.00)
363   | 2025-11-24 09:30:00  | EXIT (SL)       | 14850.00   | -77.00     | SL Hit (Low 14850 <= SL 14850.00)
364   | 2025-11-25 09:15:00  | ENTER LONG      | 14676.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 106.00)
364   | 2025-11-25 11:06:00  | EXIT (SL)       | 14570.00   | -106.00    | SL Hit (Low 14551 <= SL 14570.00)
365   | 2025-11-26 09:15:00  | ENTER LONG      | 14523.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 149.00)
365   | 2025-11-26 15:00:00  | EXIT (Square Off) | 14825.00   | 302.00     | Auto Square Off at 15:00
366   | 2025-11-27 09:15:00  | ENTER SHORT     | 14796.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 84.00)
366   | 2025-11-27 09:30:00  | EXIT (SL)       | 14880.00   | -84.00     | SL Hit (High 14890 >= SL 14880.00)
367   | 2025-11-27 09:36:00  | ENTER SHORT     | 14810.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 41.00)
367   | 2025-11-27 15:00:00  | EXIT (Square Off) | 14649.00   | 161.00     | Auto Square Off at 15:00
368   | 2025-11-28 09:24:00  | ENTER LONG      | 14589.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 58.00)
368   | 2025-11-28 09:39:00  | EXIT (SL)       | 14531.00   | -58.00     | SL Hit (Low 14531 <= SL 14531.00)
369   | 2025-11-28 09:42:00  | ENTER SHORT     | 14565.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 14.00)
369   | 2025-11-28 10:03:00  | EXIT (SL)       | 14579.00   | -14.00     | SL Hit (High 14592 >= SL 14579.00)
370   | 2025-11-28 10:09:00  | ENTER SHORT     | 14565.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 15.00)
370   | 2025-11-28 10:36:00  | EXIT (SL)       | 14580.00   | -15.00     | SL Hit (High 14608 >= SL 14580.00)
371   | 2025-11-28 13:36:00  | ENTER SHORT     | 14587.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 49.00)
371   | 2025-11-28 15:00:00  | EXIT (Square Off) | 14592.00   | -5.00      | Auto Square Off at 15:00
372   | 2025-12-01 09:15:00  | ENTER SHORT     | 14645.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 94.00)
372   | 2025-12-01 15:00:00  | EXIT (Square Off) | 14580.00   | 65.00      | Auto Square Off at 15:00
373   | 2025-12-02 09:15:00  | ENTER LONG      | 14532.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 54.00)
373   | 2025-12-02 10:45:00  | EXIT (SL)       | 14478.00   | -54.00     | SL Hit (Low 14472 <= SL 14478.00)
374   | 2025-12-02 10:48:00  | ENTER LONG      | 14526.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 49.00)
374   | 2025-12-02 14:51:00  | EXIT (SL)       | 14477.00   | -49.00     | SL Hit (Low 14475 <= SL 14477.00)
375   | 2025-12-04 09:33:00  | ENTER LONG      | 13987.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 109.00)
375   | 2025-12-04 09:48:00  | EXIT (SL)       | 13878.00   | -109.00    | SL Hit (Low 13860 <= SL 13878.00)
376   | 2025-12-05 09:15:00  | ENTER LONG      | 13719.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 119.00)
376   | 2025-12-05 09:54:00  | EXIT (SL)       | 13600.00   | -119.00    | SL Hit (Low 13568 <= SL 13600.00)
377   | 2025-12-05 10:54:00  | ENTER LONG      | 13608.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 88.00)
377   | 2025-12-05 15:00:00  | EXIT (Square Off) | 13740.00   | 132.00     | Auto Square Off at 15:00
378   | 2025-12-08 09:45:00  | ENTER SHORT     | 13830.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 138.00)
378   | 2025-12-08 15:00:00  | EXIT (Square Off) | 13589.00   | 241.00     | Auto Square Off at 15:00
379   | 2025-12-09 10:03:00  | ENTER LONG      | 13403.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 73.00)
379   | 2025-12-09 15:00:00  | EXIT (Square Off) | 13501.00   | 98.00      | Auto Square Off at 15:00
380   | 2025-12-10 09:15:00  | ENTER SHORT     | 13548.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 50.00)
380   | 2025-12-10 09:24:00  | EXIT (SL)       | 13598.00   | -50.00     | SL Hit (High 13626 >= SL 13598.00)
381   | 2025-12-10 09:51:00  | ENTER SHORT     | 13612.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 17.00)
381   | 2025-12-10 10:30:00  | EXIT (SL)       | 13629.00   | -17.00     | SL Hit (High 13640 >= SL 13629.00)
382   | 2025-12-10 10:33:00  | ENTER SHORT     | 13596.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 41.00)
382   | 2025-12-10 10:39:00  | EXIT (SL)       | 13637.00   | -41.00     | SL Hit (High 13638 >= SL 13637.00)
383   | 2025-12-11 09:18:00  | ENTER LONG      | 12312.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 172.00)
383   | 2025-12-11 15:00:00  | EXIT (Square Off) | 12951.00   | 639.00     | Auto Square Off at 15:00
384   | 2025-12-12 09:15:00  | ENTER SHORT     | 13050.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 63.00)
384   | 2025-12-12 09:21:00  | EXIT (SL)       | 13113.00   | -63.00     | SL Hit (High 13140 >= SL 13113.00)
385   | 2025-12-12 10:06:00  | ENTER SHORT     | 13159.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 61.00)
385   | 2025-12-12 10:30:00  | EXIT (SL)       | 13220.00   | -61.00     | SL Hit (High 13225 >= SL 13220.00)
386   | 2025-12-12 12:39:00  | ENTER SHORT     | 13223.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 82.00)
386   | 2025-12-12 13:21:00  | EXIT (SL)       | 13305.00   | -82.00     | SL Hit (High 13315 >= SL 13305.00)
387   | 2025-12-16 09:15:00  | ENTER SHORT     | 13670.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 57.00)
387   | 2025-12-16 09:21:00  | EXIT (SL)       | 13727.00   | -57.00     | SL Hit (High 13803 >= SL 13727.00)
388   | 2025-12-16 09:30:00  | ENTER SHORT     | 13731.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 27.00)
388   | 2025-12-16 09:36:00  | EXIT (SL)       | 13758.00   | -27.00     | SL Hit (High 13770 >= SL 13758.00)
389   | 2025-12-16 09:42:00  | ENTER SHORT     | 13724.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 46.00)
389   | 2025-12-16 15:00:00  | EXIT (Square Off) | 13675.00   | 49.00      | Auto Square Off at 15:00
390   | 2025-12-17 09:39:00  | ENTER LONG      | 13529.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 30.00)
390   | 2025-12-17 09:57:00  | EXIT (SL)       | 13499.00   | -30.00     | SL Hit (Low 13441 <= SL 13499.00)
391   | 2025-12-18 09:21:00  | ENTER LONG      | 13169.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 38.00)
391   | 2025-12-18 09:30:00  | EXIT (SL)       | 13131.00   | -38.00     | SL Hit (Low 13117 <= SL 13131.00)
392   | 2025-12-18 09:48:00  | ENTER LONG      | 13125.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 33.00)
392   | 2025-12-18 10:03:00  | EXIT (SL)       | 13092.00   | -33.00     | SL Hit (Low 13080 <= SL 13092.00)
393   | 2025-12-18 10:15:00  | ENTER LONG      | 13150.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 46.00)
393   | 2025-12-18 15:00:00  | EXIT (Square Off) | 13304.00   | 154.00     | Auto Square Off at 15:00
394   | 2025-12-19 09:15:00  | ENTER LONG      | 13332.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 90.00)
394   | 2025-12-19 10:06:00  | EXIT (SL)       | 13242.00   | -90.00     | SL Hit (Low 13231 <= SL 13242.00)
395   | 2025-12-22 09:54:00  | ENTER SHORT     | 13338.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 57.00)
395   | 2025-12-22 14:45:00  | EXIT (Target)   | 12882.00   | 456.00     | Target Hit (Low 12852 <= Tgt 12882.00)
396   | 2025-12-23 09:18:00  | ENTER LONG      | 12885.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 80.00)
396   | 2025-12-23 09:21:00  | EXIT (SL)       | 12805.00   | -80.00     | SL Hit (Low 12755 <= SL 12805.00)
397   | 2025-12-23 10:06:00  | ENTER LONG      | 12680.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 74.00)
397   | 2025-12-23 15:00:00  | EXIT (Square Off) | 12856.00   | 176.00     | Auto Square Off at 15:00
398   | 2025-12-24 10:18:00  | ENTER SHORT     | 13068.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 17.00)
398   | 2025-12-24 10:21:00  | EXIT (SL)       | 13085.00   | -17.00     | SL Hit (High 13103 >= SL 13085.00)
399   | 2025-12-24 11:12:00  | ENTER SHORT     | 13081.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 21.00)
399   | 2025-12-24 11:15:00  | EXIT (SL)       | 13102.00   | -21.00     | SL Hit (High 13108 >= SL 13102.00)
400   | 2025-12-24 11:24:00  | ENTER SHORT     | 13080.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 21.00)
400   | 2025-12-24 13:54:00  | EXIT (Target)   | 12912.00   | 168.00     | Target Hit (Low 12910 <= Tgt 12912.00)
401   | 2025-12-26 09:15:00  | ENTER LONG      | 12657.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 67.00)
401   | 2025-12-26 09:27:00  | EXIT (SL)       | 12590.00   | -67.00     | SL Hit (Low 12580 <= SL 12590.00)
402   | 2025-12-29 09:24:00  | ENTER LONG      | 12257.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 150.00)
402   | 2025-12-29 11:45:00  | EXIT (SL)       | 12107.00   | -150.00    | SL Hit (Low 12092 <= SL 12107.00)
403   | 2025-12-30 09:15:00  | ENTER LONG      | 11931.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 120.00)
403   | 2025-12-30 09:51:00  | EXIT (SL)       | 11811.00   | -120.00    | SL Hit (Low 11780 <= SL 11811.00)
404   | 2025-12-30 10:12:00  | ENTER LONG      | 11872.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 59.00)
404   | 2025-12-30 11:30:00  | EXIT (SL)       | 11813.00   | -59.00     | SL Hit (Low 11786 <= SL 11813.00)
405   | 2025-12-31 09:15:00  | ENTER SHORT     | 11876.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 43.00)
405   | 2025-12-31 09:21:00  | EXIT (SL)       | 11919.00   | -43.00     | SL Hit (High 11975 >= SL 11919.00)
406   | 2025-12-31 09:33:00  | ENTER SHORT     | 11910.00   | 0.00       | Fresh Cross (R:R 1:8.0, Risk 54.00)
406   | 2025-12-31 12:36:00  | EXIT (SL)       | 11964.00   | -54.00     | SL Hit (High 12008 >= SL 11964.00)

--- SUMMARY (1:8 R:R) ---
Total Trades: 812
Wins: 106
Losses: 300
Win Rate: 26.11%
Total Cumulative PnL: 646.55
